Season,Episode,Episode ID,Episode URL,Cast Info Text,Actors,Characters
5,9,tt3866826,https://www.imdb.com/title/tt3866826/?ref_=ttep_ep_9,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Emilia Clarke, , Kit Harington, , Stephen Dillane, , Liam Cunningham, , Carice van Houten, , Indira Varma, , Maisie Williams, , Jerome Flynn, , John Bradley, , Kristofer Hivju, , Tom Wlaschiha, , Michiel Huisman, , Nathalie Emmanuel, , Iain Glen, , Owen Teale, , Tara Fitzgerald","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Daenerys Targaryen (), Jon Snow (Nikolaj Coster-Waldau), Stannis Baratheon (), Davos Seaworth (Emilia Clarke), Melisandre (), (as Carice Van Houten) (Kit Harington), Ellaria Sand (), Arya Stark (Stephen Dillane), Bronn (), Samwell Tarly (Liam Cunningham), Tormund Giantsbane (), Jaqen H'ghar (Carice van Houten), Daario Naharis (), Missandei (Indira Varma), Jorah Mormont (), Alliser Thorne (Maisie Williams), Selyse Baratheon ()"
5,10,tt3866862,https://www.imdb.com/title/tt3866862/?ref_=ttep_ep_10,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Stephen Dillane, , Liam Cunningham, , Carice van Houten, , Indira Varma, , Maisie Williams, , Sophie Turner, , John Bradley, , Hannah Murray, , Nathalie Emmanuel, , Michiel Huisman, , Conleth Hill, , Jerome Flynn, , Alfie Allen","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Stannis Baratheon (Lena Headey), Davos Seaworth (), Melisandre (Emilia Clarke), (as Carice Van Houten) (), Ellaria Sand (Kit Harington), Arya Stark (), Sansa Stark (Stephen Dillane), Samwell Tarly (), Gilly (Liam Cunningham), Missandei (), Daario Naharis (Carice van Houten), Lord Varys (), Bronn (Indira Varma), Theon Greyjoy ()"
6,1,tt3658014,https://www.imdb.com/title/tt3658014/?ref_=ttep_ep_1,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Liam Cunningham, , Carice van Houten, , Natalie Dormer, , Indira Varma, , Sophie Turner, , Maisie Williams, , Conleth Hill, , Alfie Allen, , Gwendoline Christie, , Jonathan Pryce, , Michiel Huisman, , Michael McElhatton, , Iwan Rheon","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Davos Seaworth (Lena Headey), Melisandre (), (as Carice Van Houten) (Emilia Clarke), Margaery Tyrell (), Ellaria Sand (Kit Harington), Sansa Stark (), Arya Stark (Liam Cunningham), Lord Varys (), Theon Greyjoy (Carice van Houten), Brienne of Tarth (), High Sparrow (Natalie Dormer), Daario Naharis (), Roose Bolton (Indira Varma), Ramsay Bolton ()"
6,2,tt4077554,https://www.imdb.com/title/tt4077554/?ref_=ttep_ep_2,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Kit Harington, , Liam Cunningham, , Carice van Houten, , Sophie Turner, , Nathalie Emmanuel, , Maisie Williams, , Conleth Hill, , Jonathan Pryce, , Kristofer Hivju, , Alfie Allen, , Tom Wlaschiha, , Iwan Rheon, , Michael McElhatton, , Gwendoline Christie, , Dean-Charles Chapman","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Jon Snow (Nikolaj Coster-Waldau), Davos Seaworth (), Melisandre (Lena Headey), (as Carice Van Houten) (), Sansa Stark (Kit Harington), Missandei (), Arya Stark (Liam Cunningham), Lord Varys (), High Sparrow (Carice van Houten), Tormund Giantsbane (), Theon Greyjoy (Sophie Turner), Jaqen H'ghar (), Ramsay Bolton (Nathalie Emmanuel), Roose Bolton (), Brienne of Tarth (Maisie Williams), Tommen Baratheon ()"
6,3,tt4131606,https://www.imdb.com/title/tt4131606/?ref_=ttep_ep_3,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Liam Cunningham, , Carice van Houten, , Nathalie Emmanuel, , Maisie Williams, , Conleth Hill, , Kristofer Hivju, , Isaac Hempstead Wright, , John Bradley, , Iwan Rheon, , Jonathan Pryce, , Dean-Charles Chapman, , Hannah Murray, , Tom Wlaschiha","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Davos Seaworth (Lena Headey), Melisandre (), (as Carice Van Houten) (Emilia Clarke), Missandei (), Arya Stark (Kit Harington), Lord Varys (), Tormund Giantsbane (Liam Cunningham), Bran Stark (), Samwell Tarly (Carice van Houten), Ramsay Bolton (), High Sparrow (Nathalie Emmanuel), Tommen Baratheon (), Gilly (Maisie Williams), Jaqen H'ghar ()"
6,4,tt4283016,https://www.imdb.com/title/tt4283016/?ref_=ttep_ep_4,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Natalie Dormer, , Aidan Gillen, , Liam Cunningham, , Carice van Houten, , Sophie Turner, , Nathalie Emmanuel, , Conleth Hill, , Kristofer Hivju, , Jonathan Pryce, , Michiel Huisman, , Dean-Charles Chapman, , Iwan Rheon, , Gwendoline Christie","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Margaery Tyrell (Lena Headey), Petyr 'Littlefinger' Baelish (), Davos Seaworth (Emilia Clarke), Melisandre (), (as Carice Van Houten) (Kit Harington), Sansa Stark (), Missandei (Natalie Dormer), Lord Varys (), Tormund Giantsbane (Aidan Gillen), High Sparrow (), Daario Naharis (Liam Cunningham), Tommen Baratheon (), Ramsay Bolton (Carice van Houten), Brienne of Tarth ()"
6,5,tt4283028,https://www.imdb.com/title/tt4283028/?ref_=ttep_ep_5,,", Peter Dinklage, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Liam Cunningham, , Carice van Houten, , Sophie Turner, , Nathalie Emmanuel, , Maisie Williams, , Conleth Hill, , Isaac Hempstead Wright, , Kristofer Hivju, , Alfie Allen, , Michiel Huisman, , Gwendoline Christie, , Tom Wlaschiha, , Iain Glen, , Max von Sydow","Tyrion Lannister (), Daenerys Targaryen (Peter Dinklage), Jon Snow (), Petyr 'Littlefinger' Baelish (Emilia Clarke), Davos Seaworth (), Melisandre (Kit Harington), (as Carice Van Houten) (), Sansa Stark (Aidan Gillen), Missandei (), Arya Stark (Liam Cunningham), Lord Varys (), Bran Stark (Carice van Houten), Tormund Giantsbane (), Theon Greyjoy (Sophie Turner), Daario Naharis (), Brienne of Tarth (Nathalie Emmanuel), Jaqen H'ghar (), Jorah Mormont (Maisie Williams), Three-Eyed Raven (), (as Max Von Sydow) (Conleth Hill)"
6,6,tt4283054,https://www.imdb.com/title/tt4283054/?ref_=ttep_ep_6,,", Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Natalie Dormer, , Maisie Williams, , Jonathan Pryce, , John Bradley, , Isaac Hempstead Wright, , Michiel Huisman, , Tom Wlaschiha, , Dean-Charles Chapman, , Hannah Murray, , Diana Rigg, , Richard E. Grant, , David Bradley, , Essie Davis, , Joseph Mawle, , Tobias Menzies","Jaime Lannister (), Cersei Lannister (Nikolaj Coster-Waldau), Daenerys Targaryen (), Margaery Tyrell (Lena Headey), Arya Stark (), High Sparrow (Emilia Clarke), Samwell Tarly (), Bran Stark (Natalie Dormer), Daario Naharis (), Jaqen H'ghar (Maisie Williams), Tommen Baratheon (), Gilly (Jonathan Pryce), Olenna Tyrell (), Izembaro (John Bradley), Walder Frey (), Lady Crane (Isaac Hempstead Wright), Benjen Stark (), Edmure Tully (Michiel Huisman)"
6,7,tt4283060,https://www.imdb.com/title/tt4283060/?ref_=ttep_ep_7,,", Nikolaj Coster-Waldau, , Lena Headey, , Kit Harington, , Natalie Dormer, , Liam Cunningham, , Sophie Turner, , Rory McCann, , Maisie Williams, , Jonathan Pryce, , Kristofer Hivju, , Jerome Flynn, , Alfie Allen, , Ian McShane, , Diana Rigg, , Clive Russell, , Tobias Menzies, , Gemma Whelan, , Faye Marsay","Jaime Lannister (), Cersei Lannister (Nikolaj Coster-Waldau), Jon Snow (), Margaery Tyrell (Lena Headey), Davos Seaworth (), Sansa Stark (Kit Harington), Sandor 'The Hound' Clegane (), Arya Stark (Natalie Dormer), High Sparrow (), Tormund Giantsbane (Liam Cunningham), Bronn (), Theon Greyjoy (Sophie Turner), Brother Ray (), Olenna Tyrell (Rory McCann), Brynden 'Blackfish' Tully (), Edmure Tully (Maisie Williams), Yara Greyjoy (), The Waif (Jonathan Pryce)"
6,8,tt4283074,https://www.imdb.com/title/tt4283074/?ref_=ttep_ep_8,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Nathalie Emmanuel, , Maisie Williams, , Conleth Hill, , Rory McCann, , Jerome Flynn, , Gwendoline Christie, , Tom Wlaschiha, , Dean-Charles Chapman, , Richard E. Grant, , Essie Davis, , Julian Glover, , Anton Lesser, , Ian Gelder, , Faye Marsay","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Missandei (), Arya Stark (Lena Headey), Lord Varys (), Sandor 'The Hound' Clegane (Emilia Clarke), Bronn (), Brienne of Tarth (Nathalie Emmanuel), Jaqen H'ghar (), Tommen Baratheon (Maisie Williams), Izembaro (), (voice) (Conleth Hill), Lady Crane (), Grand Maester Pycelle (Rory McCann), Qyburn (), Kevan Lannister (Jerome Flynn), The Waif ()"
6,9,tt4283088,https://www.imdb.com/title/tt4283088/?ref_=ttep_ep_9,,", Peter Dinklage, , Kit Harington, , Emilia Clarke, , Liam Cunningham, , Sophie Turner, , Aidan Gillen, , Carice van Houten, , Nathalie Emmanuel, , Kristofer Hivju, , Iwan Rheon, , Alfie Allen, , Michiel Huisman, , Jacob Anderson, , Gemma Whelan, , Ian Whyte, , Enzo Cilenti, , Paul Rattray, , Dean Jagger","Tyrion Lannister (), Jon Snow (Peter Dinklage), Daenerys Targaryen (), Davos Seaworth (Kit Harington), Sansa Stark (), Petyr 'Littlefinger' Baelish (Emilia Clarke), Melisandre (), (as Carice Van Houten) (Liam Cunningham), Missandei (), Tormund Giantsbane (Sophie Turner), Ramsay Bolton (), Theon Greyjoy (Aidan Gillen), Daario Naharis (), Grey Worm (Carice van Houten), Yara Greyjoy (), Wun Wun (Nathalie Emmanuel), Yezzan zo Qaggaz (), Harald Karstark (Kristofer Hivju), Smalljon Umber ()"
6,10,tt4283094,https://www.imdb.com/title/tt4283094/?ref_=ttep_ep_10,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Kit Harington, , Emilia Clarke, , Natalie Dormer, , Liam Cunningham, , Sophie Turner, , Aidan Gillen, , Carice van Houten, , Nathalie Emmanuel, , Indira Varma, , Maisie Williams, , Jonathan Pryce, , Conleth Hill, , Dean-Charles Chapman, , Kristofer Hivju, , John Bradley","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Jon Snow (Nikolaj Coster-Waldau), Daenerys Targaryen (), Margaery Tyrell (Lena Headey), Davos Seaworth (), Sansa Stark (Kit Harington), Petyr 'Littlefinger' Baelish (), Melisandre (Emilia Clarke), (as Carice Van Houten) (), Missandei (Natalie Dormer), Ellaria Sand (), Arya Stark (Liam Cunningham), High Sparrow (), Lord Varys (Sophie Turner), Tommen Baratheon (), Tormund Giantsbane (Aidan Gillen), Samwell Tarly ()"
7,1,tt5654088,https://www.imdb.com/title/tt5654088/?ref_=ttep_ep_1,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Liam Cunningham, , Sophie Turner, , Maisie Williams, , Nathalie Emmanuel, , Gwendoline Christie, , Conleth Hill, , John Bradley, , Isaac Hempstead Wright, , Hannah Murray, , Kristofer Hivju, , Rory McCann, , Iain Glen","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Davos Seaworth (), Sansa Stark (Emilia Clarke), Arya Stark (), Missandei (Kit Harington), Brienne of Tarth (), Lord Varys (Aidan Gillen), Samwell Tarly (), Bran Stark (Liam Cunningham), Gilly (), Tormund Giantsbane (Sophie Turner), Sandor 'The Hound' Clegane (), Jorah Mormont (Maisie Williams)"
7,2,tt5655178,https://www.imdb.com/title/tt5655178/?ref_=ttep_ep_2,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Liam Cunningham, , Sophie Turner, , Maisie Williams, , Carice van Houten, , Nathalie Emmanuel, , Indira Varma, , Alfie Allen, , John Bradley, , Gwendoline Christie, , Conleth Hill, , Iain Glen, , Diana Rigg","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Davos Seaworth (), Sansa Stark (Emilia Clarke), Arya Stark (), Melisandre (Kit Harington), (as Carice Van Houten) (), Missandei (Aidan Gillen), Ellaria Sand (), Theon Greyjoy (Liam Cunningham), Samwell Tarly (), Brienne of Tarth (Sophie Turner), Lord Varys (), Jorah Mormont (Maisie Williams), Olenna Tyrell ()"
7,3,tt5775840,https://www.imdb.com/title/tt5775840/?ref_=ttep_ep_3,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Liam Cunningham, , Carice van Houten, , Sophie Turner, , Nathalie Emmanuel, , Indira Varma, , Alfie Allen, , John Bradley, , Isaac Hempstead Wright, , Conleth Hill, , Jerome Flynn, , Iain Glen, , Diana Rigg","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Davos Seaworth (), Melisandre (Emilia Clarke), (as Carice Van Houten) (), Sansa Stark (Kit Harington), Missandei (), Ellaria Sand (Aidan Gillen), Theon Greyjoy (), Samwell Tarly (Liam Cunningham), Bran Stark (), Lord Varys (Carice van Houten), Bronn (), Jorah Mormont (Sophie Turner), Olenna Tyrell ()"
7,4,tt5775846,https://www.imdb.com/title/tt5775846/?ref_=ttep_ep_4,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Liam Cunningham, , Sophie Turner, , Maisie Williams, , Nathalie Emmanuel, , Conleth Hill, , Jerome Flynn, , Alfie Allen, , Gwendoline Christie, , Isaac Hempstead Wright, , James Faulkner, , Tom Hopper, , Ellie Kendrick","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Davos Seaworth (), Sansa Stark (Emilia Clarke), Arya Stark (), Missandei (Kit Harington), Lord Varys (), Bronn (Aidan Gillen), Theon Greyjoy (), Brienne of Tarth (Liam Cunningham), Bran Stark (), Randyll Tarly (Sophie Turner), Dickon Tarly (), Meera Reed (Maisie Williams)"
7,5,tt5775854,https://www.imdb.com/title/tt5775854/?ref_=ttep_ep_5,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Liam Cunningham, , Sophie Turner, , Maisie Williams, , Conleth Hill, , Rory McCann, , Isaac Hempstead Wright, , Jerome Flynn, , John Bradley, , Hannah Murray, , Kristofer Hivju, , Joe Dempsie, , Iain Glen","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Davos Seaworth (), Sansa Stark (Emilia Clarke), Arya Stark (), Lord Varys (Kit Harington), Sandor 'The Hound' Clegane (), Bran Stark (Aidan Gillen), Bronn (), Samwell Tarly (Liam Cunningham), Gilly (), Tormund Giantsbane (Sophie Turner), Gendry (), Jorah Mormont (Maisie Williams)"
7,6,tt5775864,https://www.imdb.com/title/tt5775864/?ref_=ttep_ep_6,,", Peter Dinklage, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Liam Cunningham, , Sophie Turner, , Maisie Williams, , Gwendoline Christie, , Rory McCann, , Kristofer Hivju, , Joe Dempsie, , Iain Glen, , Richard Dormer, , Paul Kaye, , Joseph Mawle, , Richard Rycroft, , Michael Byrch, , Dan Euston","Tyrion Lannister (), Daenerys Targaryen (Peter Dinklage), Jon Snow (), Petyr 'Littlefinger' Baelish (Emilia Clarke), Davos Seaworth (), Sansa Stark (Kit Harington), Arya Stark (), Brienne of Tarth (Aidan Gillen), Sandor 'The Hound' Clegane (), Tormund Giantsbane (Liam Cunningham), Gendry (), Jorah Mormont (Sophie Turner), Beric Dondarrion (), Thoros of Myr (Maisie Williams), Benjen Stark (), Maester Wolkan (Gwendoline Christie), Captured Wight (), (uncredited) (Rory McCann), Wildling (), (uncredited) (Kristofer Hivju)"
7,7,tt5775874,https://www.imdb.com/title/tt5775874/?ref_=ttep_ep_7,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Liam Cunningham, , Sophie Turner, , Maisie Williams, , Nathalie Emmanuel, , Alfie Allen, , John Bradley, , Isaac Hempstead Wright, , Conleth Hill, , Jerome Flynn, , Gwendoline Christie, , Rory McCann, , Kristofer Hivju","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Davos Seaworth (), Sansa Stark (Emilia Clarke), Arya Stark (), Missandei (Kit Harington), Theon Greyjoy (), Samwell Tarly (Aidan Gillen), Bran Stark (), Lord Varys (Liam Cunningham), Bronn (), Brienne of Tarth (Sophie Turner), Sandor 'The Hound' Clegane (), Tormund Giantsbane (Maisie Williams)"
8,1,tt5924366,https://www.imdb.com/title/tt5924366/?ref_=ttep_ep_1,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Sophie Turner, , Maisie Williams, , Liam Cunningham, , Nathalie Emmanuel, , Alfie Allen, , John Bradley, , Isaac Hempstead Wright, , Gwendoline Christie, , Conleth Hill, , Rory McCann, , Jerome Flynn, , Kristofer Hivju, , Joe Dempsie","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Sansa Stark (Lena Headey), Arya Stark (), Davos Seaworth (Emilia Clarke), Missandei (), Theon Greyjoy (Kit Harington), Samwell Tarly (), Bran Stark (Sophie Turner), Brienne of Tarth (), Lord Varys (Maisie Williams), Sandor 'The Hound' Clegane (), Bronn (Liam Cunningham), Tormund Giantsbane (), Gendry (Nathalie Emmanuel)"
8,2,tt6027908,https://www.imdb.com/title/tt6027908/?ref_=ttep_ep_2,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Emilia Clarke, , Kit Harington, , Sophie Turner, , Maisie Williams, , Liam Cunningham, , Nathalie Emmanuel, , Alfie Allen, , Joe Dempsie, , Isaac Hempstead Wright, , John Bradley, , Hannah Murray, , Gwendoline Christie, , Conleth Hill, , Rory McCann, , Kristofer Hivju, , Jacob Anderson","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Daenerys Targaryen (), Jon Snow (Nikolaj Coster-Waldau), Sansa Stark (), Arya Stark (Emilia Clarke), Davos Seaworth (), Missandei (Kit Harington), Theon Greyjoy (), Gendry (Sophie Turner), Bran Stark (), Samwell Tarly (Maisie Williams), Gilly (), Brienne of Tarth (Liam Cunningham), Lord Varys (), Sandor 'The Hound' Clegane (Nathalie Emmanuel), Tormund Giantsbane (), Grey Worm (Alfie Allen)"
8,3,tt6027912,https://www.imdb.com/title/tt6027912/?ref_=ttep_ep_3,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Emilia Clarke, , Kit Harington, , Sophie Turner, , Maisie Williams, , Liam Cunningham, , Carice van Houten, , Nathalie Emmanuel, , Alfie Allen, , Isaac Hempstead Wright, , John Bradley, , Hannah Murray, , Gwendoline Christie, , Conleth Hill, , Rory McCann, , Kristofer Hivju, , Joe Dempsie","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Daenerys Targaryen (), Jon Snow (Nikolaj Coster-Waldau), Sansa Stark (), Arya Stark (Emilia Clarke), Davos Seaworth (), Melisandre (Kit Harington), (as Carice Van Houten) (), Missandei (Sophie Turner), Theon Greyjoy (), Bran Stark (Maisie Williams), Samwell Tarly (), Gilly (Liam Cunningham), Brienne of Tarth (), Lord Varys (Carice van Houten), Sandor 'The Hound' Clegane (), Tormund Giantsbane (Nathalie Emmanuel), Gendry ()"
8,4,tt6027914,https://www.imdb.com/title/tt6027914/?ref_=ttep_ep_4,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Sophie Turner, , Maisie Williams, , Liam Cunningham, , Nathalie Emmanuel, , Alfie Allen, , Isaac Hempstead Wright, , Gwendoline Christie, , Conleth Hill, , John Bradley, , Hannah Murray, , Rory McCann, , Jerome Flynn, , Kristofer Hivju","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Sansa Stark (Lena Headey), Arya Stark (), Davos Seaworth (Emilia Clarke), Missandei (), Theon Greyjoy (Kit Harington), Bran Stark (), Brienne of Tarth (Sophie Turner), Lord Varys (), Samwell Tarly (Maisie Williams), Gilly (), Sandor 'The Hound' Clegane (Liam Cunningham), Bronn (), Tormund Giantsbane (Nathalie Emmanuel)"
8,5,tt6027916,https://www.imdb.com/title/tt6027916/?ref_=ttep_ep_5,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Maisie Williams, , Liam Cunningham, , Conleth Hill, , Rory McCann, , Jacob Anderson, , Pilou Asbæk, , Anton Lesser, , Hafþór Júlíus Björnsson, , Laura Elphinstone, , Marc Rissmann, , Alexis Raben, , Matthew Wolf, , Bronte Carmichael","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Arya Stark (Lena Headey), Davos Seaworth (), Lord Varys (Emilia Clarke), Sandor 'The Hound' Clegane (), Grey Worm (Kit Harington), Euron Greyjoy (), Qyburn (Maisie Williams), Gregor 'The Mountain' Clegane (), Nora (Liam Cunningham), Harry Strickland (), Xela (Conleth Hill), Lannister Soldier (), Martha (Rory McCann)"
8,6,tt6027920,https://www.imdb.com/title/tt6027920/?ref_=ttep_ep_6,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Sophie Turner, , Maisie Williams, , Liam Cunningham, , John Bradley, , Isaac Hempstead Wright, , Gwendoline Christie, , Jerome Flynn, , Kristofer Hivju, , Joe Dempsie, , Jacob Anderson, , Gemma Whelan, , Tobias Menzies, , Daniel Portman","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Sansa Stark (Lena Headey), Arya Stark (), Davos Seaworth (Emilia Clarke), Samwell Tarly (), Bran Stark (Kit Harington), Brienne of Tarth (), Bronn (Sophie Turner), Tormund Giantsbane (), Gendry (Maisie Williams), Grey Worm (), Yara Greyjoy (Liam Cunningham), Edmure Tully (), Podrick Payne (John Bradley)"
